id,tweet_id,sentiment_value,ortographic_value,bad_words_value,spam_value,text_credibility
528,1072154184382844928,0.0,0,[0],1,[0.25]
529,1072228307511300104,0.5,0,[0],0,[0.125]
530,1072262466799755268,0.0,0,[0],0,[0.]
531,1072486078425243648,1.0,0,[0],1,[0.5]
532,1072904726180712453,0.5,0,[0],1,[0.375]
533,1073068889339240450,0.5,0,[0],1,[0.375]
534,1073744054960250880,0.5,0,[0],1,[0.375]
535,1073905293917081600,0.0,0,[0],1,[0.25]
536,1073975371249344512,0.0,0,[0],1,[0.25]
537,1074046240512532480,0.0,0,[0],1,[0.25]
538,1074050377291624449,0.0,0,[0],1,[0.25]
539,1074075832786829312,1.0,0,[0],0,[0.25]
540,1074341046979624960,0.5,0,[0],1,[0.375]
541,1074612678163714048,1.0,0,[0],1,[0.5]
542,1074726235136094208,0.0,0,[0],0,[0.]
543,1075091257351794688,0.0,0,[0],1,[0.25]
544,1075119357783506944,0.0,0,[0],1,[0.25]
545,1075501407879348224,0.0,1,[0],1,[0.5]
546,1075508118359076864,0.0,0,[0],1,[0.25]
547,1075777598657970181,1.0,0,[0],0,[0.25]
548,1075844848459034624,0.0,0,[0],1,[0.25]
549,1075848774520590336,0.5,1,[0],1,[0.625]
550,1075857251066363905,0.0,0,[0],1,[0.25]
551,1076062279857139715,0.0,0,[0],1,[0.25]
552,1076149699541942272,0.0,0,[0],0,[0.]
553,1076166371015184384,0.0,0,[0],1,[0.25]
554,1076228500548288512,0.0,1,[0],1,[0.5]
555,1076228773391945728,0.0,0,[0],1,[0.25]
556,1076228956636950528,0.0,1,[0],1,[0.5]
557,1076229143262519300,0.0,1,[0],1,[0.5]
558,1076229267745267713,0.0,0,[0],1,[0.25]
559,1076229626148511744,0.0,0,[0],1,[0.25]
560,1076229854838681601,0.0,0,[0],1,[0.25]
561,1076230090722144256,0.0,1,[0],1,[0.5]
562,1076230398168858624,0.0,0,[0],1,[0.25]
563,1076287241662562304,1.0,0,[0],0,[0.25]
564,1076325660547665922,0.0,0,[0],1,[0.25]
565,1076325850440552448,0.0,0,[0],1,[0.25]
566,1076326024730693632,0.0,0,[0],1,[0.25]
567,1076326180591026176,0.0,0,[0],1,[0.25]
568,1076509327383359488,0.0,0,[0],1,[0.25]
569,1076541447405355008,0.0,0,[0],1,[0.25]
570,1076863886958092288,0.0,0,[0],0,[0.]
571,1077012708606668800,0.0,0,[0],1,[0.25]
572,1077149507492622336,0.0,0,[0],1,[0.25]
573,1077264502352166912,0.0,0,[0],1,[0.25]
574,1077323079297097728,0.0,0,[0],1,[0.25]
575,1077323330141642752,0.0,1,[0],0,[0.25]
576,1077568301281263616,0.0,1,[0],1,[0.5]
577,1077583453338492929,0.0,0,[0],1,[0.25]
578,1077669542376103937,0.0,0,[0],0,[0.]
579,1077825465132363776,0.0,1,[0],1,[0.5]
580,1077944646943178753,0.0,0,[0],0,[0.]
581,1077945255859646466,0.0,0,[0],0,[0.]
582,1077953161556443136,0.0,0,[0],0,[0.]
583,1078318631727976448,0.0,0,[0],1,[0.25]
584,1078598947587842048,0.5,0,[0],1,[0.375]
585,1078660520650174464,0.5,0,[0],1,[0.375]
586,1078752222328942592,0.0,1,[0],0,[0.25]
587,1078862990227566592,0.0,0,[0],1,[0.25]
588,1078922020425891840,1.0,1,[0],0,[0.5]
589,1078938085499367425,0.0,0,[0],1,[0.25]
590,1079048075052756992,0.0,0,[0],1,[0.25]
591,1079048221861634048,0.0,0,[0],1,[0.25]
592,1079048223342264320,0.0,0,[0],1,[0.25]
593,1079048227448475649,0.5,0,[0],1,[0.375]
594,1079048228354457600,0.0,0,[0],1,[0.25]
595,1079048229382017024,0.5,0,[0],1,[0.375]
596,1079048231298883584,0.5,0,[0],1,[0.375]
597,1079326832720195584,0.5,0,[0],1,[0.375]
598,1079450067474378752,0.0,0,[0],1,[0.25]
599,1079539402571825152,0.0,0,[0],1,[0.25]
600,1079698400180727808,0.0,0,[0],1,[0.25]
601,1079731796823105536,0.0,0,[0],1,[0.25]
602,1079775847849082882,0.0,0,[0],1,[0.25]
603,1079868337222492160,0.0,0,[0],1,[0.25]
604,1079889346700795904,0.0,0,[0],0,[0.]
605,1079936413016178688,0.0,0,[0],1,[0.25]
606,1080127183929004032,0.5,0,[0],1,[0.375]
607,1080136459670175744,0.0,0,[0],1,[0.25]
608,1080148934050275328,0.0,0,[0],1,[0.25]
609,1080194305229082630,0.0,1,[0],1,[0.5]
610,1080256019890987008,0.0,0,[0],0,[0.]
611,1080954389987278848,0.0,0,[0],0,[0.]
612,1080989000783937537,0.0,1,[0],0,[0.25]
613,1081111482790748160,0.0,0,[0],1,[0.25]
614,1081117475318706176,1.0,0,[0],1,[0.5]
615,1081135581701107712,0.0,0,[0],0,[0.]
616,1081248844002848768,0.0,1,[0],1,[0.5]
617,1081593241538043904,0.0,0,[0],1,[0.25]
618,1081694617647702021,0.5,1,[0],1,[0.625]
619,1081736961998667781,0.0,0,[0],0,[0.]
620,1081963144644153345,0.0,0,[0],0,[0.]
621,1082153398701481984,0.0,0,[0],1,[0.25]
622,1082157897553858560,0.0,0,[0],1,[0.25]
623,1082222631816818688,0.5,0,[0],1,[0.375]
624,1082351484916748291,0.0,0,[0],1,[0.25]
625,1082351620757671937,0.0,0,[0],1,[0.25]
626,1082384529367728128,0.0,1,[0],1,[0.5]
627,1082398654630150145,0.0,0,[0],1,[0.25]
628,1082411691596427265,0.0,0,[0],0,[0.]
629,1082476231591903233,0.0,0,[0],1,[0.25]
630,1082768107217801216,0.5,1,[0],0,[0.375]
631,1082922070995058688,0.0,0,[0],1,[0.25]
632,1082937381727207424,1.0,0,[0],1,[0.5]
633,1082989202969686016,0.0,0,[0],1,[0.25]
634,1082989406364028929,0.0,0,[0],1,[0.25]
635,1083086001017360387,0.0,0,[0],0,[0.]
636,1083117180961595397,0.0,0,[0],0,[0.]
637,1083123843655495680,0.0,0,[0],1,[0.25]
638,1083171958513004545,0.0,0,[0],0,[0.]
639,1083237788663697408,0.0,1,[0],0,[0.25]
640,1083412975598350336,0.5,0,[0],1,[0.375]
641,1083415934486958082,0.0,0,[0],1,[0.25]
642,1083425327538466818,0.0,0,[0],1,[0.25]
643,1083425663825203200,0.0,0,[0],1,[0.25]
644,1083425943149002752,0.0,0,[0],1,[0.25]
645,1083426131968184322,0.0,1,[0],1,[0.5]
646,1083426410390343681,0.0,0,[0],1,[0.25]
647,1083452631920635905,0.0,0,[0],1,[0.25]
648,1083685682063695872,0.5,0,[0],0,[0.125]
649,1083700593171091458,0.0,1,[0],0,[0.25]
650,1083708163633963008,0.0,0,[0],1,[0.25]
651,1083741027016552449,0.0,0,[0],1,[0.25]
652,1083741224815812608,0.0,1,[0],1,[0.5]
653,1083741381053550599,0.0,0,[0],1,[0.25]
654,1083741555830280194,0.0,0,[0],1,[0.25]
655,1083742077911994369,0.0,0,[0],1,[0.25]
656,1083742251178708993,0.0,0,[0],1,[0.25]
657,1083766526291922945,0.0,0,[0],0,[0.]
658,1083813943418576896,0.0,0,[0],1,[0.25]
659,1083815291153375232,0.0,0,[0],0,[0.]
660,1083915817669066753,0.0,0,[0],1,[0.25]
661,1084133353996066817,0.0,0,[0],1,[0.25]
662,1084133536326651904,0.0,0,[0],1,[0.25]
663,1084134169746247680,0.0,0,[0],1,[0.25]
664,1084134341423362049,0.0,0,[0],1,[0.25]
665,1084134494205034498,0.0,0,[0],1,[0.25]
666,1084134629236445186,0.0,0,[0],1,[0.25]
667,1084134862565593088,0.0,0,[0],1,[0.25]
668,1084135067411189761,0.0,0,[0],1,[0.25]
669,1084135263889182721,0.0,0,[0],1,[0.25]
670,1084193342882283520,0.0,0,[0],1,[0.25]
671,1084219705374752768,0.0,0,[0],1,[0.25]
672,1084252749313626112,0.0,0,[0],1,[0.25]
673,1084607678922534912,0.0,0,[0],1,[0.25]
674,1084672482827595776,0.0,0,[0],1,[0.25]
675,1084691484991877121,0.0,0,[0],1,[0.25]
676,1084711969054248960,0.0,0,[0],1,[0.25]
677,1084759514396516352,0.0,0,[0],0,[0.]
678,1084856997453938693,0.0,0,[0],1,[0.25]
679,1084898881958141952,0.0,0,[0],1,[0.25]
680,1084940867096453120,0.0,0,[0],1,[0.25]
681,1085003972178395136,0.0,0,[0],1,[0.25]
682,1085151008173502464,0.0,0,[0],0,[0.]
683,1085158122006687744,0.5,0,[0],1,[0.375]
684,1085247032225341448,0.0,0,[0],0,[0.]
685,1085251499993825281,1.0,0,[0],1,[0.5]
686,1085284653278347264,0.0,0,[0],1,[0.25]
687,1085367555751985152,0.0,1,[0],1,[0.5]
688,1085555884741160962,0.0,0,[0],1,[0.25]
689,1085672407879176192,0.0,0,[0],0,[0.]
690,1085849689214386176,0.0,0,[0],1,[0.25]
691,1085861867896098816,0.0,0,[0],0,[0.]
692,1085861981960237056,0.0,0,[0],0,[0.]
693,1085915185146150912,0.0,0,[0],1,[0.25]
694,1085995668668366848,0.0,0,[0],1,[0.25]
695,1086022716719841281,0.0,0,[0],1,[0.25]
696,1086029843169529856,0.0,0,[0],1,[0.25]
697,1086033961300705280,0.0,0,[0],1,[0.25]
698,1086185179234725889,0.0,0,[0],1,[0.25]
699,1086192872100003841,0.0,0,[0],0,[0.]
700,1086209175900712960,0.5,0,[0],1,[0.375]
701,1086269118741770240,0.0,0,[0],0,[0.]
702,1086614094193532928,0.0,1,[0],0,[0.25]
703,1086621112136581120,0.0,0,[0],0,[0.]
704,1086717034484817920,0.0,0,[0],0,[0.]
705,1086765889188290560,0.0,1,[0],0,[0.25]
706,1086812538103185409,0.0,0,[0],0,[0.]
707,1086938197538549760,0.0,0,[0],1,[0.25]
708,1087039358312558592,0.0,0,[0],1,[0.25]
709,1087282954752196609,0.0,0,[0],0,[0.]
710,1087361909223940098,1.0,0,[0],1,[0.5]
711,1087382991901474816,0.0,0,[0],1,[0.25]
712,1087394585586876416,0.0,0,[0],1,[0.25]
713,1087397596958769153,0.0,0,[0],1,[0.25]
714,1087418302715056128,0.0,0,[0],1,[0.25]
715,1087474628379828224,0.0,0,[0],1,[0.25]
716,1087519779978645505,0.5,0,[0],1,[0.375]
717,1087616665095827456,0.0,0,[0],1,[0.25]
718,1087766418299514881,0.0,0,[1],1,[0.5]
719,1087780790673510400,0.0,0,[0],1,[0.25]
720,1087818521432784898,0.0,0,[0],1,[0.25]
721,1087863454927675393,0.0,0,[0],1,[0.25]
722,1087867383375515648,0.0,0,[0],1,[0.25]
723,1088052133012885504,0.0,0,[0],0,[0.]
724,1088147772535013376,0.0,0,[0],1,[0.25]
725,1088152611679694848,0.0,0,[0],1,[0.25]
726,1088173728410652672,0.0,0,[0],1,[0.25]
727,1088195701983588353,0.5,0,[0],1,[0.375]
728,1088209074150391808,0.0,0,[0],1,[0.25]
729,1088308211113816064,0.0,0,[0],1,[0.25]
730,1088393240569671681,0.0,0,[0],1,[0.25]
731,1088500928699805696,0.5,0,[0],1,[0.375]
732,1088665792835715072,0.5,0,[0],1,[0.375]
733,1088857964188815362,0.0,1,[0],1,[0.5]
734,1088863791058698240,0.0,0,[0],1,[0.25]
735,1088865576859168770,0.0,0,[0],0,[0.]
736,1088941938294902784,0.5,0,[0],1,[0.375]
737,1088944349470052352,0.0,1,[0],1,[0.5]
738,1088962658026438656,0.0,0,[0],0,[0.]
739,1089149961441370112,1.0,1,[0],1,[0.75]
740,1089245998319394817,0.0,0,[0],0,[0.]
741,1089511037244715008,0.5,0,[0],1,[0.375]
742,1089546340265324544,0.0,0,[0],1,[0.25]
743,1089559000645955584,0.0,0,[0],1,[0.25]
744,1089622714854395905,0.0,0,[0],1,[0.25]
745,1089791713781133313,1.0,0,[0],1,[0.5]
746,1089833007865724928,0.5,0,[0],1,[0.375]
747,1089938535388532737,0.0,0,[0],1,[0.25]
748,1089969315825238016,0.0,0,[0],1,[0.25]
749,1089970401256632320,0.0,0,[0],0,[0.]
750,1090001767780179969,0.0,0,[0],1,[0.25]
751,1090077696435126272,0.0,0,[0],0,[0.]
752,1090204585157971968,0.0,0,[0],1,[0.25]
753,1090204766544818177,1.0,0,[0],0,[0.25]
754,1090231663085449217,0.0,0,[0],1,[0.25]
755,1090233095436013568,0.0,0,[0],1,[0.25]
756,1090237730154561536,0.5,0,[0],0,[0.125]
757,1090262260461629440,0.0,0,[0],1,[0.25]
758,1090262263171174400,0.0,0,[0],1,[0.25]
759,1090271137723047936,0.0,0,[0],0,[0.]
760,1090304855904727041,0.0,0,[0],1,[0.25]
761,1090392424583593984,0.0,0,[0],1,[0.25]
762,1090395324785426432,0.0,0,[0],1,[0.25]
763,1090414321685942272,0.0,0,[0],1,[0.25]
764,1090416270883864576,0.0,0,[0],1,[0.25]
765,1090606052578639872,0.0,1,[0],1,[0.5]
766,1090610194248273920,0.0,0,[0],1,[0.25]
767,1090623869021507584,0.0,0,[0],1,[0.25]
768,1090624486091735041,0.0,1,[0],1,[0.5]
769,1090625079103377408,0.0,0,[0],1,[0.25]
770,1090625362806083585,0.0,0,[0],1,[0.25]
771,1090639506590654464,0.0,0,[0],1,[0.25]
772,1090639713961152519,0.0,0,[0],0,[0.]
773,1090669875951882240,0.0,0,[0],0,[0.]
774,1090680447653142528,0.0,0,[0],1,[0.25]
775,1090822752439693314,0.0,0,[0],1,[0.25]
776,1090859941672275973,0.0,0,[0],1,[0.25]
777,1090863180576780288,0.0,0,[0],1,[0.25]
778,1090865766751133696,0.0,0,[0],1,[0.25]
779,1090986265963610115,0.0,0,[0],1,[0.25]
780,1090999273406124033,0.0,0,[0],1,[0.25]
781,1091026772315893760,0.0,0,[0],1,[0.25]
782,1091039660996841472,0.0,0,[0],1,[0.25]
783,1091077775983665152,1.0,0,[0],1,[0.5]
784,1091156504994926592,0.0,0,[0],1,[0.25]
785,1091184367572000768,0.0,0,[0],1,[0.25]
786,1091214183008329728,0.0,0,[0],1,[0.25]
787,1091282719533719552,0.0,0,[0],1,[0.25]
788,1091323531269496833,0.0,0,[0],0,[0.]
789,1091354393092476929,0.0,0,[0],1,[0.25]
790,1091355064860590080,0.0,0,[0],1,[0.25]
791,1091367581964034048,0.0,0,[0],1,[0.25]
792,1091640175149617152,0.5,0,[0],1,[0.375]
793,1091655189499691009,0.0,0,[0],1,[0.25]
794,1091676265122357248,0.0,0,[0],1,[0.25]
795,1092054893488164864,0.0,0,[0],1,[0.25]
796,1092081896207601665,0.0,0,[0],0,[0.]
797,1092160484814376960,0.0,0,[0],1,[0.25]
798,1092168318054744064,0.0,0,[0],1,[0.25]
799,1092219785981685762,0.0,0,[0],1,[0.25]
800,1092231607233200130,1.0,0,[0],1,[0.5]
801,1092259093123784704,0.0,0,[0],0,[0.]
802,1092325423210319872,0.0,0,[0],1,[0.25]
803,1092350577420484609,0.0,1,[0],0,[0.25]
804,1092369448537862144,0.0,0,[0],1,[0.25]
805,1092484065339600897,0.0,0,[0],1,[0.25]
806,1092514032806957056,0.0,0,[0],1,[0.25]
807,1092565315320467459,0.0,0,[0],0,[0.]
808,1092588229864304641,0.0,0,[0],1,[0.25]
809,1092600695302295552,0.0,0,[0],1,[0.25]
810,1092828716617682944,0.0,0,[0],0,[0.]
811,1092843880851091457,0.0,0,[0],1,[0.25]
812,1092846985835466752,0.0,0,[0],1,[0.25]
813,1092856741216337921,0.0,0,[0],1,[0.25]
814,1092861227439702016,0.0,0,[0],1,[0.25]
815,1092866050864095232,0.0,0,[0],0,[0.]
816,1092901666972610564,0.0,0,[0],1,[0.25]
817,1092903183318376449,0.0,0,[0],1,[0.25]
818,1092903212384948224,0.0,0,[0],1,[0.25]
819,1092903540958396428,0.0,0,[0],1,[0.25]
820,1092922234077761536,0.0,0,[0],1,[0.25]
821,1092935105763373056,0.0,0,[0],1,[0.25]
822,1092949420579074048,0.0,0,[0],1,[0.25]
823,1092954088197652480,0.0,0,[0],0,[0.]
824,1092967494526988288,0.0,0,[0],1,[0.25]
825,1092992601001730050,0.0,0,[0],1,[0.25]
826,1093016054115139584,0.0,0,[0],1,[0.25]
827,1093197605801287680,0.0,0,[0],1,[0.25]
828,1093210790369341440,0.0,0,[0],1,[0.25]
829,1093215005816717314,0.0,0,[0],1,[0.25]
830,1093216136714305536,0.0,0,[0],1,[0.25]
831,1093221922752655360,0.0,0,[0],1,[0.25]
832,1093221923717332998,0.0,0,[0],0,[0.]
833,1093252497089724433,0.0,0,[0],1,[0.25]
834,1093260663210762240,0.0,0,[0],1,[0.25]
835,1093271983293255681,0.0,0,[0],1,[0.25]
836,1093309610172338176,0.0,0,[0],1,[0.25]
837,1093309676010258432,1.0,0,[0],1,[0.5]
838,1093315986701410304,0.0,0,[0],1,[0.25]
839,1093376365724864517,0.0,0,[0],1,[0.25]
840,1093496768128528384,0.0,0,[0],1,[0.25]
841,1093531157600317441,0.0,0,[0],0,[0.]
842,1093531582902751233,0.5,0,[0],1,[0.375]
843,1093594348736913409,0.0,0,[0],1,[0.25]
844,1093671664620105728,0.0,0,[0],1,[0.25]
845,1093699440190210048,0.0,0,[0],0,[0.]
846,1093721973824339968,0.0,0,[0],1,[0.25]
847,1093722143513346048,0.0,1,[0],1,[0.5]
848,1093819256041435137,1.0,0,[0],1,[0.5]
849,1093840033545621504,0.0,0,[0],1,[0.25]
850,1093852483850428416,0.0,0,[0],1,[0.25]
851,1093910622276706304,1.0,1,[0],1,[0.75]
852,1093936707651751941,0.0,0,[0],0,[0.]
853,1093944211228053504,0.0,0,[0],1,[0.25]
854,1093960563565228032,0.5,0,[0],1,[0.375]
855,1093998123175866368,0.0,0,[0],1,[0.25]
856,1093998493327388673,0.0,0,[0],1,[0.25]
857,1093998640392220673,0.0,0,[0],0,[0.]
858,1094012234550759424,0.5,0,[0],1,[0.375]
859,1094185553128493057,0.0,1,[0],1,[0.5]
860,1094262099314966529,0.0,0,[0],0,[0.]
861,1094276467368824832,0.0,0,[0],1,[0.25]
862,1094297409818103809,0.0,1,[0],1,[0.5]
863,1094335661488799744,0.0,0,[1],1,[0.5]
864,1094338830520459265,0.0,0,[0],1,[0.25]
865,1094339093838716928,0.0,1,[0],0,[0.25]
866,1094339188143546368,0.0,0,[0],0,[0.]
867,1094359981149712384,0.5,1,[0],1,[0.625]
868,1094382653011304448,0.0,0,[0],1,[0.25]
869,1094382753494253569,0.5,0,[0],1,[0.375]
870,1094411307334262784,0.0,0,[0],1,[0.25]
871,1094413750155788288,0.0,0,[0],1,[0.25]
872,1094588889266827265,0.0,0,[1],1,[0.5]
873,1094591613534420993,0.5,0,[0],0,[0.125]
874,1094591740638621699,0.0,0,[0],1,[0.25]
875,1094591909367087105,0.0,0,[0],1,[0.25]
876,1094695186695839744,0.0,0,[0],1,[0.25]
877,1094697541042692096,1.0,1,[0],1,[0.75]
878,1094699317045137410,0.0,0,[0],1,[0.25]
879,1094713329455484928,0.0,0,[0],1,[0.25]
880,1094724205629923328,0.0,0,[0],0,[0.]
881,1094728812321943552,0.0,0,[0],1,[0.25]
882,1094745694647152640,0.0,0,[0],0,[0.]
883,1094750381580656642,0.0,0,[0],0,[0.]
884,1094750753246363648,0.0,0,[0],1,[0.25]
885,1094750879335542785,0.0,0,[0],1,[0.25]
886,1094751179039539200,0.5,1,[0],0,[0.375]
887,1094786599924027393,0.0,0,[0],1,[0.25]
888,1094798569473626112,0.0,0,[0],1,[0.25]
889,1094808564437303297,0.0,0,[0],1,[0.25]
890,1094817491346325504,0.0,0,[0],1,[0.25]
891,1094818598227300353,0.0,0,[0],1,[0.25]
892,1094831268024311808,0.0,0,[0],0,[0.]
893,1094906422721040384,0.0,0,[0],1,[0.25]
894,1094916969990483969,0.0,0,[0],1,[0.25]
895,1094940099467505665,0.0,0,[0],1,[0.25]
896,1094944271868854272,0.0,0,[0],1,[0.25]
897,1094973962210152448,0.5,0,[0],1,[0.375]
898,1095025378530275328,0.0,0,[0],1,[0.25]
899,1095027412914573313,0.5,0,[0],0,[0.125]
900,1095037538081882113,0.5,0,[0],1,[0.375]
901,1095041062404530177,0.0,1,[0],1,[0.5]
902,1095051163358060544,0.0,0,[0],1,[0.25]
903,1095055162534752256,0.0,0,[0],1,[0.25]
904,1095056148326019072,0.0,0,[0],0,[0.]
905,1095087078168158208,0.0,0,[0],1,[0.25]
906,1095087091136905216,0.0,1,[0],1,[0.5]
907,1095109433007325184,0.0,0,[0],1,[0.25]
908,1095168464006705152,0.5,0,[0],0,[0.125]
909,1095194124305747969,0.0,0,[0],1,[0.25]
910,1095286552756998146,0.0,0,[0],1,[0.25]
911,1095305592619626496,0.5,0,[0],1,[0.375]
912,1095319443469676545,1.0,0,[0],1,[0.5]
913,1095375446080917510,0.0,0,[0],1,[0.25]
914,1095381130709094400,0.0,0,[0],0,[0.]
915,1095381271587549184,0.0,0,[0],1,[0.25]
916,1095397360597753856,0.0,0,[0],1,[0.25]
917,1095399611185807360,0.0,0,[0],1,[0.25]
918,1095409595042942977,1.0,0,[0],1,[0.5]
919,1095428515522957313,0.0,0,[0],1,[0.25]
920,1095431885218557952,0.0,0,[0],1,[0.25]
921,1095436165350649856,0.0,0,[0],1,[0.25]
922,1095445848509636609,0.0,0,[0],1,[0.25]
923,1095445918827061248,0.0,0,[0],1,[0.25]
924,1095456363625381888,0.0,0,[0],1,[0.25]
925,1095492333481705472,0.0,0,[0],1,[0.25]
926,1095509001209561088,0.0,0,[0],1,[0.25]
927,1095511903080656896,0.0,0,[0],1,[0.25]
928,1095537251331788800,1.0,0,[0],1,[0.5]
929,1095631118945026048,0.0,0,[0],1,[0.25]
930,1095684324593098754,0.0,0,[0],0,[0.]
931,1095699929618698240,0.5,0,[0],1,[0.375]
932,1095699931560636416,0.0,0,[0],0,[0.]
933,1095714486525124608,0.0,0,[0],0,[0.]
934,1095744488796913664,0.0,0,[0],0,[0.]
935,1095757044504768512,1.0,0,[0],1,[0.5]
936,1095766891661017088,0.0,0,[0],0,[0.]
937,1095771223693369344,0.0,1,[0],1,[0.5]
938,1095774870888009728,0.0,0,[0],0,[0.]
939,1095779504239169536,0.0,0,[0],1,[0.25]
940,1095783503755653128,0.0,0,[0],1,[0.25]
941,1095806460619976704,0.0,0,[0],0,[0.]
942,1095832326259527680,0.0,0,[0],1,[0.25]
943,1095835363187126272,0.0,0,[0],0,[0.]
944,1095853459322982400,0.0,0,[0],1,[0.25]
945,1095867310596775937,0.0,0,[0],1,[0.25]
946,1095882980839616512,0.0,0,[0],1,[0.25]
947,1095916067572994050,0.0,0,[0],0,[0.]
948,1095965051213762560,0.0,0,[1],0,[0.25]
949,1095965226212773888,1.0,0,[0],1,[0.5]
950,1096017357590286337,0.0,0,[0],1,[0.25]
951,1096034287516672001,0.0,0,[0],1,[0.25]
952,1096040763245453313,0.0,0,[0],1,[0.25]
953,1096048613833216000,0.0,0,[0],1,[0.25]
954,1096048616588873729,0.0,0,[0],1,[0.25]
955,1096048617541038080,0.0,0,[0],1,[0.25]
956,1096048618455347200,0.0,0,[0],1,[0.25]
957,1096066230442749952,0.0,0,[0],1,[0.25]
958,1096084652874297344,0.0,0,[0],1,[0.25]
959,1096114852941234176,0.0,0,[0],1,[0.25]
960,1096122188963373056,0.0,0,[0],1,[0.25]
961,1096133469233733633,0.5,0,[0],1,[0.375]
962,1096137390991835136,0.0,0,[1],1,[0.5]
963,1096147748066418689,0.0,0,[0],1,[0.25]
964,1096149637034115077,0.5,0,[0],1,[0.375]
965,1096152999116894208,0.0,0,[0],1,[0.25]
966,1096175808870338560,0.0,0,[0],1,[0.25]
967,1096192087828189185,0.0,0,[0],1,[0.25]
968,1096196021691056128,0.5,0,[0],1,[0.375]
969,1096237805208911873,0.0,0,[0],1,[0.25]
970,1096282253225648128,0.0,1,[0],0,[0.25]
971,1096350329052979200,0.0,0,[0],1,[0.25]
972,1096355947293728768,0.0,0,[0],1,[0.25]
973,1096378187817328642,0.0,0,[0],1,[0.25]
974,1096419950716104705,0.5,0,[0],1,[0.375]
975,1096423584887562240,0.0,0,[0],1,[0.25]
976,1096429877719228417,0.0,0,[0],1,[0.25]
977,1096431857355444224,0.0,0,[0],1,[0.25]
978,1096434674849759233,0.0,0,[0],1,[0.25]
979,1096452600705241089,0.0,0,[0],1,[0.25]
980,1096460995466272769,0.0,0,[0],1,[0.25]
981,1096461857148284929,0.0,0,[0],1,[0.25]
982,1096462176137695232,0.0,0,[0],0,[0.]
983,1096466513668816896,0.0,0,[0],0,[0.]
984,1096469047024050176,0.0,0,[0],1,[0.25]
985,1096517040456810496,0.0,1,[0],1,[0.5]
986,1096526644049637377,0.5,0,[0],1,[0.375]
987,1096553263674023936,0.0,0,[0],0,[0.]
988,1096556506760339456,0.0,0,[0],1,[0.25]
989,1096556518437048320,0.0,0,[0],1,[0.25]
990,1096556529422159878,0.0,0,[0],1,[0.25]
991,1096559482107236352,0.5,0,[0],1,[0.375]
992,1096561629410471936,0.0,1,[0],1,[0.5]
993,1096567001869279233,0.0,0,[0],1,[0.25]
994,1096756082083577863,0.0,0,[0],0,[0.]
995,1096854324154638336,0.0,0,[0],1,[0.25]
996,1096864104592146432,0.0,0,[0],0,[0.]
997,1096864606277025792,1.0,0,[0],1,[0.5]
998,1096871952512368642,0.0,0,[0],1,[0.25]
999,1096904607605841920,0.0,0,[0],1,[0.25]
1000,1096910963947773955,0.0,0,[0],1,[0.25]
1001,1096919964588666880,0.0,0,[0],1,[0.25]
1002,1097057651790368768,0.0,0,[0],1,[0.25]
1003,1097153595718463488,1.0,1,[0],1,[0.75]
1004,1097164590335442945,1.0,0,[0],1,[0.5]
1005,1097214700138287106,0.0,0,[0],1,[0.25]
1006,1097235074771283968,0.0,0,[0],1,[0.25]
1007,1097241605478715392,0.0,0,[0],1,[0.25]
1008,1097249562438205440,0.0,1,[0],1,[0.5]
1009,1097273436978712576,0.0,0,[0],1,[0.25]
1010,1097279451920982016,0.0,0,[0],1,[0.25]
1011,1097283359670239233,0.0,0,[0],1,[0.25]
1012,1097321289973284864,0.0,0,[0],0,[0.]
1013,1097335719096274944,0.0,1,[0],1,[0.5]
1014,1097410607228301313,0.0,0,[0],1,[0.25]
1015,1097412119082008581,0.5,0,[0],1,[0.375]
1016,1097481136392077313,0.0,0,[0],1,[0.25]
1017,1097503944752787456,0.0,0,[0],1,[0.25]
1018,1097526407020847105,0.0,0,[0],0,[0.]
1019,1097540512150634498,0.0,0,[0],1,[0.25]
1020,1097556517233086464,0.0,0,[0],1,[0.25]
1021,1097560554414239747,0.0,0,[0],1,[0.25]
1022,1097562693182128128,0.0,1,[0],1,[0.5]
1023,1097579001227423745,0.5,0,[0],1,[0.375]
1024,1097579983856418822,0.0,0,[0],0,[0.]
1025,1097587860549570560,0.0,0,[0],1,[0.25]
1026,1097593381176467456,0.0,1,[0],1,[0.5]
1027,1097604364946964480,0.0,0,[0],1,[0.25]
1028,1097619223625547776,0.0,0,[0],1,[0.25]
1029,1097636778121383937,0.0,0,[0],1,[0.25]
1030,1097644243957493760,0.0,0,[0],1,[0.25]
1031,1097644270910140416,0.0,0,[0],1,[0.25]
1032,1097644374182240256,0.0,0,[0],1,[0.25]
1033,1097668241181167616,0.0,0,[0],1,[0.25]
1034,1097719836791136256,0.0,0,[0],1,[0.25]
1035,1097756285804728321,0.0,1,[0],1,[0.5]
1036,1097791266841014273,0.0,1,[0],1,[0.5]
1037,1097805521434955777,1.0,0,[0],1,[0.5]
1038,1097875741608460288,1.0,0,[0],1,[0.5]
1039,1097880166523719680,0.0,0,[0],1,[0.25]
1040,1097893726024650752,0.0,1,[0],1,[0.5]
1041,1097896729804861440,0.0,0,[0],1,[0.25]
1042,1097897598059372544,0.0,0,[0],0,[0.]
1043,1097901892234104832,0.0,0,[0],1,[0.25]
1044,1097908155319635968,0.0,0,[0],0,[0.]
1045,1097914520561844224,0.0,1,[0],1,[0.5]
